OBJECTID,Shape,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
1790787,b'\x00\x01\xad\x10\x00\x00\xa49\x00\x82\xdcZ]\xc0\xa0\xf7\xe5\x8a\x9a\x80F@\xa49\x00\x82\xdcZ]\xc0\xa0\xf7\xe5\x8a\x9a\x80F@|\x01\x00\x00\x00\xa49\x00\x82\xdcZ]\xc0\xa0\xf7\xe5\x8a\x9a\x80F@\xfe',300203293,FS-6339110,FED,FS-FIRESTAT,FS,USORWWF,Wallowa-Whitman National Forest,616,Wallowa-Whitman National Forest,65,872,J1D6,EAGLE,2015_2917997_EAGLE,,OR4500511742020150811,EAGLE,EAGLE COMPLEX,2015,8/11/2015,223,1213,Natural,Natural,,,,,12716,G,45.00472222,-117.4197222,USFS,OR,1,41001,Baker County
1791164,"b'\x00\x01\xad\x10\x00\x00\x9c\x9b\xd0\x00+""]\xc0\xe0\x1eK\x8c\x16tH@\x9c\x9b\xd0\x00+""]\xc0\xe0\x1eK\x8c\x16tH@|\x01\x00\x00\x00\x9c\x9b\xd0\x00+""]\xc0\xe0\x1eK\x8c\x16tH@\xfe'",300203673,FS-6336114,FED,FS-FIRESTAT,FS,USIDIPF,Idaho Panhandle National Forest,104,Idaho Panhandle National Forest,88,7014,J03S,PARKER RIDGE,2015_2776766_PARKER RIDGE,,ID4890711653420150729,PARKER RIDGE,,2015,7/29/2015,210,1713,Natural,Natural,,11/17/2015,321,1230,6675,G,48.90694444,-116.5338889,USFS,ID,21,16021,Boundary County
1791271,b'\x00\x01\xad\x10\x00\x00 \xa10\x9fa\xf6\\\xc0\xe0\x10\xbe%\xb0\rH@ \xa10\x9fa\xf6\\\xc0\xe0\x10\xbe%\xb0\rH@|\x01\x00\x00\x00 \xa10\x9fa\xf6\\\xc0\xe0\x10\xbe%\xb0\rH@\xfe',300203781,FS-6355466,FED,FS-FIRESTAT,FS,USMTKNF,Kootenai National Forest,114,Kootenai National Forest,104,12,J10X,NAPOLEON 1,2015_2885520_NAPOLEON 1,2015_2890578_CLARK FORK COMPLEX,MT4810711584820150814,NAPOLEON 1,CLARK FORK COMPLEX,2015,8/13/2015,225,2344,Natural,Natural,,10/16/2015,289,1500,8967,G,48.10694444,-115.8497222,USFS,MT,89,30089,Sanders County
1791273,b'\x00\x01\xad\x10\x00\x00L\x9dY\xa8\x9bC\\\xc0p\xff\xac\xf4\xf8\x15H@L\x9dY\xa8\x9bC\\\xc0p\xff\xac\xf4\xf8\x15H@|\x01\x00\x00\x00L\x9dY\xa8\x9bC\\\xc0p\xff\xac\xf4\xf8\x15H@\xfe',300203783,FS-6340539,FED,FS-FIRESTAT,FS,USMTHLF,Helena - Lewis and Clark National Forest,115,Lewis & Clark National Forest,5,D1-5,EKT3,SPOTTED EAGLE,2015_2937522_FAMILY PEAK COMPLEX,2015_2937522_FAMILY PEAK COMPLEX,MT4817211305620150813,FAMILY PEAK COMPLEX,FAMILY PEAK COMPLEX,2015,8/12/2015,224,1600,Natural,Natural,,,,,53640,G,48.17166667,-113.0563889,USFS,MT,73,30073,Pondera County
1791347,b'\x00\x01\xad\x10\x00\x00$\xa7\x16\x14]\xb6\\\xc0X{Y\xf9\xb6oG@$\xa7\x16\x14]\xb6\\\xc0X{Y\xf9\xb6oG@|\x01\x00\x00\x00$\xa7\x16\x14]\xb6\\\xc0X{Y\xf9\xb6oG@\xfe',300203858,FS-6366010,FED,FS-FIRESTAT,FS,USMTLNF,Lolo National Forest,116,Lolo National Forest,118,26,J2RL,WEST FORK FISH CREEK,2015_2856114_WEST FORK FISH CREEK,,MT4687311484920150814,WEST FORK FISH CREEK,,2015,8/14/2015,226,1411,Natural,Natural,,,,,13351,G,46.87277778,-114.8494444,USFS,MT,61,30061,Mineral County
1791466,"b""\x00\x01\xad\x10\x00\x00\xa4\xb1]\xa4'\xd9[\xc0\xa0t\xca\xbf0uA@\xa4\xb1]\xa4'\xd9[\xc0\xa0t\xca\xbf0uA@|\x01\x00\x00\x00\xa4\xb1]\xa4'\xd9[\xc0\xa0t\xca\xbf0uA@\xfe""",300203981,FS-6359194,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,304,Coconino National Forest,33,14,JSM2,CAMILLO,2015_2803850_CAMILLO,,AZ3491611139320150614,CAMILLO,,2015,6/14/2015,165,700,Natural,Natural,,,,,23885,G,34.91555556,-111.3930556,USFS,AZ,5,4005,Coconino County
1791599,"b'\x00\x01\xad\x10\x00\x00\xd4\x96\xcf,\xa8\xd4\\\xc0\xf8N\x85\x12\x02\xbeF@\xd4\x96\xcf,\xa8\xd4\\\xc0\xf8N\x85\x12\x02\xbeF@|\x01\x00\x00\x00\xd4\x96\xcf,\xa8\xd4\\\xc0\xf8N\x85\x12\x02\xbeF@\xfe'",300204117,FS-6355461,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,412,Payette National Forest,67,,J1VL,CAMPBELL'S,2015_2924893_CAMPBELLS,,ID4548411532320150813,CAMPBELLS,,2015,8/13/2015,225,1800,Natural,Natural,,,,,8333,G,45.48444444,-115.3227778,USFS,ID,49,16049,Idaho County
1791610,b'\x00\x01\xad\x10\x00\x00\x08\xb9\x96\xec\xdf\x0f]\xc0\xc89\xca\x91\xb3\x9aF@\x08\xb9\x96\xec\xdf\x0f]\xc0\xc89\xca\x91\xb3\x9aF@|\x01\x00\x00\x00\x08\xb9\x96\xec\xdf\x0f]\xc0\xc89\xca\x91\xb3\x9aF@\xfe',300204129,FS-6356521,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,412,Payette National Forest,62,,J1KS,TEPEE SPRINGS,2015_2864375_TEPEE SPRINGS,,ID4520811624820150812,TEPEE SPRINGS,,2015,8/12/2015,224,100,Natural,Natural,,9/22/2015,265,1000,95709,G,45.20861111,-116.2480556,USFS,ID,49,16049,Idaho County
1791913,b'\x00\x01\xad\x10\x00\x004\x94\xb9}?\xdc^\xc0\x10\x99\xe5d\xc2-D@4\x94\xb9}?\xdc^\xc0\x10\x99\xe5d\xc2-D@|\x01\x00\x00\x004\x94\xb9}?\xdc^\xc0\x10\x99\xe5d\xc2-D@\xfe',300204435,FS-6350315,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,510,Six Rivers National Forest,90,24,J0JC,GOBBLER,2015_2750796_MAD RIVER COMPLEX,2015_2750796_MAD RIVER COMPLEX,CA4035712344220150731,GOBBLER,MAD RIVER COMPLEX,2015,7/30/2015,211,2154,Natural,Natural,,9/1/2015,244,1200,8299,G,40.3575,-123.4413889,USFS,CA,105,6105,Trinity County
1791982,b'\x00\x01\xad\x10\x00\x00\x18\x03v+\x87\xdd^\xc0\xc0\xc3\x94\x85\x05sD@\x18\x03v+\x87\xdd^\xc0\xc0\xc3\x94\x85\x05sD@|\x01\x00\x00\x00\x18\x03v+\x87\xdd^\xc0\xc0\xc3\x94\x85\x05sD@\xfe',300204508,FS-6337554,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,149,25,J0HR,HAPPY,2015_2744562_RIVER COMPLEX,2015_2744562_RIVER COMPLEX,CA4091312343720150731,RIVER COMPLEX,RIVER COMPLEX,2015,7/30/2015,211,1930,Natural,Natural,,8/8/2015,220,1900,68040.97,G,40.89861111,-123.4613889,USFS,CA,105,6105,Trinity County
1792004,b'\x00\x01\xad\x10\x00\x00`I\xb7\xfa\x11\xe0^\xc0\xf0\xe1\x88\xde\xf7FD@`I\xb7\xfa\x11\xe0^\xc0\xf0\xe1\x88\xde\xf7FD@|\x01\x00\x00\x00`I\xb7\xfa\x11\xe0^\xc0\xf0\xe1\x88\xde\xf7FD@\xfe',300204530,FS-6354218,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,197,33,J0MZ,JOHNSON,2015_2786253_ROUTE COMPLEX,2015_2786253_ROUTE COMPLEX,CA4064212358620150731,ROUTE COMPLEX,ROUTE COMPLEX,2015,7/30/2015,211,1925,Natural,Natural,,10/30/2015,303,1000,34006,G,40.55444444,-123.5011111,USFS,CA,105,6105,Trinity County
1792005,b'\x00\x01\xad\x10\x00\x008\x81\xe3D\xb1\xcc^\xc0H\xa5\x89\xf8\x00?D@8\x81\xe3D\xb1\xcc^\xc0H\xa5\x89\xf8\x00?D@|\x01\x00\x00\x008\x81\xe3D\xb1\xcc^\xc0H\xa5\x89\xf8\x00?D@\xfe',300204531,FS-6343637,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,142,21,J0HS,PEAK,2015_2753601_FORK COMPLEX,2015_2753601_FORK COMPLEX,CA4049212319820150803,PEAK,FORK COMPLEX,2015,7/30/2015,211,1810,Natural,Natural,,10/30/2015,303,1000,6269,G,40.49222222,-123.1983333,USFS,CA,105,6105,Trinity County
1792006,b'\x00\x01\xad\x10\x00\x00\x005uQF\xca^\xc0\xb8T8\xfe[?D@\x005uQF\xca^\xc0\xb8T8\xfe[?D@|\x01\x00\x00\x00\x005uQF\xca^\xc0\xb8T8\xfe[?D@\xfe',300204532,FS-6350144,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,177,27,J0HS,RAIL,2015_2753601_FORK COMPLEX,2015_2753601_FORK COMPLEX,CA4046512305420150731,SHIELL,FORK COMPLEX,2015,7/30/2015,211,1900,Natural,Natural,,10/30/2015,303,1000,8669,G,40.495,-123.1605556,USFS,CA,105,6105,Trinity County
1792009,b'\x00\x01\xad\x10\x00\x00D\xe0\x19\xb1r\xc3^\xc0\xc8\xdd\x1b\x0e\x8e;D@D\xe0\x19\xb1r\xc3^\xc0\xc8\xdd\x1b\x0e\x8e;D@|\x01\x00\x00\x00D\xe0\x19\xb1r\xc3^\xc0\xc8\xdd\x1b\x0e\x8e;D@\xfe',300204535,FS-6347775,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,161,26,J0HS,SHIELL,2015_2753601_FORK COMPLEX,2015_2753601_FORK COMPLEX,CA4046512305420150731,SHIELL,FORK COMPLEX,2015,7/30/2015,211,1900,Natural,Natural,,10/30/2015,303,1000,15378,G,40.46527778,-123.0538889,USFS,CA,105,6105,Trinity County
1792015,b'\x00\x01\xad\x10\x00\x00\xf0qW\xc3\xe6\xb9]\xc0x\xcbGR\xd2oB@\xf0qW\xc3\xe6\xb9]\xc0x\xcbGR\xd2oB@|\x01\x00\x00\x00\xf0qW\xc3\xe6\xb9]\xc0x\xcbGR\xd2oB@\xfe',300204541,FS-6363522,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,515,Sierra National Forest,89,19,J0R9,ROUGH,2015_2770813_ROUGH,,CA3687411890520150801,ROUGH,,2015,7/31/2015,212,2100,Natural,Natural,,11/6/2015,310,1000,151623,G,36.87361111,-118.9047222,USFS,CA,19,6019,Fresno County
1792135,b'\x00\x01\xad\x10\x00\x00l\xaf\xc8Y_\xc0]\xc0\xf0\xa4\xdc\xefc\x00F@l\xaf\xc8Y_\xc0]\xc0\xf0\xa4\xdc\xefc\x00F@|\x01\x00\x00\x00l\xaf\xc8Y_\xc0]\xc0\xf0\xa4\xdc\xefc\x00F@\xfe',300204664,FS-6353875,FED,FS-FIRESTAT,FS,USOROCF,Ochoco National Forest,607,Ochoco National Forest,23,2-011,JU9E,0297  CORNER CREEK,2015_2804734_CORNER CREEK 0297 PR,,OR4431411958420150629,CORNER CREEK 0297 PR,,2015,6/29/2015,180,1717,Natural,Natural,,10/9/2015,282,1320,29660,G,44.00305556,-119.0058333,USFS,OR,23,41023,Grant County
1792162,b'\x00\x01\xad\x10\x00\x00\xbc\x8e\x12\x9d@\x07^\xc0\x90+\xe5\xb7\x93\x06H@\xbc\x8e\x12\x9d@\x07^\xc0\x90+\xe5\xb7\x93\x06H@|\x01\x00\x00\x00\xbc\x8e\x12\x9d@\x07^\xc0\x90+\xe5\xb7\x93\x06H@\xfe',300204691,FS-6365549,FED,FS-FIRESTAT,FS,USWAOWF,Okanogan-Wenatchee National Forest,617,Okanogan/Wenatchee National Forest,94,17,J1SQ,MCFARLAND CREEK,2015_2885237_MCFARLAND CREEK,2015_2906716_CHELAN COMPLEX,WA4779711998820150814,CHELAN COMPLEX,CHELAN COMPLEX,2015,8/14/2015,226,1500,Natural,Natural,,,,,15183,G,48.05138889,-120.1133333,USFS,WA,47,53047,Okanogan County
1792163,b'\x00\x01\xad\x10\x00\x00\xbc\x8e\x12\x9d@\x07^\xc0\x90+\xe5\xb7\x93\x06H@\xbc\x8e\x12\x9d@\x07^\xc0\x90+\xe5\xb7\x93\x06H@|\x01\x00\x00\x00\xbc\x8e\x12\x9d@\x07^\xc0\x90+\xe5\xb7\x93\x06H@\xfe',300204692,FS-6365528,FED,FS-FIRESTAT,FS,USWAOWF,Okanogan-Wenatchee National Forest,617,Okanogan/Wenatchee National Forest,91,15,J1SQ,BLACK CANYON,2015_2900423_BLACK CANYON,2015_2906716_CHELAN COMPLEX,WA4805112011320150814,BLACK CANYON,CHELAN COMPLEX,2015,8/14/2015,226,1400,Natural,Natural,,,,,7603,G,48.05138889,-120.1133333,USFS,WA,47,53047,Okanogan County
1792734,b'\x00\x01\xad\x10\x00\x00\xb8\xfc\xc6X_\x08]\xc0H\x0bC\xc3\xe6\xddG@\xb8\xfc\xc6X_\x08]\xc0H\x0bC\xc3\xe6\xddG@|\x01\x00\x00\x00\xb8\xfc\xc6X_\x08]\xc0H\x0bC\xc3\xe6\xddG@\xfe',300205294,FS-6352411,FED,FS-FIRESTAT,FS,USIDIPF,Idaho Panhandle National Forest,104,Idaho Panhandle National Forest,123,1026,J1W4,NORTH GRIZZLY,2015_2928778_NORTH GRIZZLY,2015_2891473_GRIZZLY COMPLEX,ID4773311613120150812,NORTH GRIZZLY,GRIZZLY COMPLEX,2015,8/12/2015,224,1435,Natural,Natural,,11/6/2015,310,1900,5298,G,47.73361111,-116.1308333,USFS,ID,79,16079,Shoshone County
1792943,b'\x00\x01\xad\x10\x00\x00\\\xfdrB5=\\\xc0\xd8\xe6\\}\x81\xdeG@\\\xfdrB5=\\\xc0\xd8\xe6\\}\x81\xdeG@|\x01\x00\x00\x00\\\xfdrB5=\\\xc0\xd8\xe6\\}\x81\xdeG@\xfe',300205507,FS-6340542,FED,FS-FIRESTAT,FS,USMTHLF,Helena - Lewis and Clark National Forest,115,Lewis & Clark National Forest,8,D1-8,J1XR,MOOSE RIDGE,2015_2903654_MOOSE RIDGE,,MT4773811295620150814,MOOSE RIDGE,MOOSE RIDGE COMPLEX,2015,8/14/2015,226,1800,Natural,Natural,,,,,9863,G,47.73833333,-112.9563889,USFS,MT,49,30049,Lewis and Clark County
1793021,b'\x00\x01\xad\x10\x00\x00Hz*=\xb9\xed\\\xc0Hq\x1b\x9b\x8a\xf6F@Hz*=\xb9\xed\\\xc0Hq\x1b\x9b\x8a\xf6F@|\x01\x00\x00\x00Hz*=\xb9\xed\\\xc0Hq\x1b\x9b\x8a\xf6F@\xfe',300205585,FS-6361299,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,117,Nez Perce - Clearwater National Forests,103,,J13R,BALDY,2015_2859907_BALDY,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,ID4592611571420150810,BALDY,ELK CITY COMPLEX,2015,8/10/2015,222,1658,Natural,Natural,,,,,6879,G,45.92611111,-115.7144444,USFS,ID,49,16049,Idaho County
1793078,b'\x00\x01\xad\x10\x00\x00\x0c\xfc\xe7\xea\x00\xe7\\\xc0\xb0E\xfbZ\xc25G@\x0c\xfc\xe7\xea\x00\xe7\\\xc0\xb0E\xfbZ\xc25G@|\x01\x00\x00\x00\x0c\xfc\xe7\xea\x00\xe7\\\xc0\xb0E\xfbZ\xc25G@\xfe',300205643,FS-6361319,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,117,Nez Perce - Clearwater National Forests,176,,EKT5,SNOWY SUMMIT,2015_2920368_CLEARWATER/MUNICIPAL/MOTORWAY NORTH COMPLEX,2015_2920368_CLEARWATER/MUNICIPAL/MOTORWAY NORTH COMPLEX,ID4642011560920150811,SNOWY SUMMIT,CLEARWATER/MUNICIPAL/MOTORWAY NORTH COMPLEX,2015,8/11/2015,223,1700,Natural,Natural,,,,,6523,G,46.42,-115.6094444,USFS,ID,49,16049,Idaho County
1793082,b'\x00\x01\xad\x10\x00\x00(\xbf\x05\x0cD\xf0\\\xc0@\xbb\xab\xdaR\x17G@(\xbf\x05\x0cD\xf0\\\xc0@\xbb\xab\xdaR\x17G@|\x01\x00\x00\x00(\xbf\x05\x0cD\xf0\\\xc0@\xbb\xab\xdaR\x17G@\xfe',300205647,FS-6361345,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,117,Nez Perce - Clearwater National Forests,132,,J1PF,WOODRAT,2015_2919055_WOODRAT,2015_2920368_CLEARWATER/MUNICIPAL/MOTORWAY NORTH COMPLEX,ID4618211575420150811,WOODRAT,CLEARWATER/MUNICIPAL/MOTORWAY NORTH COMPLEX,2015,8/10/2015,222,1942,Natural,Natural,,,,,6459,G,46.18222222,-115.7541667,USFS,ID,49,16049,Idaho County
1793136,b'\x00\x01\xad\x10\x00\x00\xa0u\x94P\x88\xdc\\\xc0X;O~\xc3\x0cG@\xa0u\x94P\x88\xdc\\\xc0X;O~\xc3\x0cG@|\x01\x00\x00\x00\xa0u\x94P\x88\xdc\\\xc0X;O~\xc3\x0cG@\xfe',300205702,FS-6346888,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,117,Nez Perce - Clearwater National Forests,231,SO 231,EKT5,SLIDE,2015_2881681_SLIDE,2015_2875162_MOTORWAY COMPLEX,ID4610011544620150814,SLIDE,MOTORWAY COMPLEX,2015,8/13/2015,225,1900,Natural,Natural,,,,,10296,G,46.09972222,-115.4458333,USFS,ID,49,16049,Idaho County
1793154,b'\x00\x01\xad\x10\x00\x00\x10\xe0\xc1=\xb9\xd5\\\xc0 \x8eE\xa5a\xcaF@\x10\xe0\xc1=\xb9\xd5\\\xc0 \x8eE\xa5a\xcaF@|\x01\x00\x00\x00\x10\xe0\xc1=\xb9\xd5\\\xc0 \x8eE\xa5a\xcaF@\xfe',300205720,FS-6363931,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,117,Nez Perce - Clearwater National Forests,216,,J147,NOBLE,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,ID4558111533920150813,NOBLE,RED RIVER COMPLEX,2015,8/13/2015,225,1424,Natural,Natural,,,,,40950,G,45.58111111,-115.3394444,USFS,ID,49,16049,Idaho County
1793156,b'\x00\x01\xad\x10\x00\x00\xcc\xa3\xa8T%\xcb\\\xc0\x10\xac\\u\xcb\xcdF@\xcc\xa3\xa8T%\xcb\\\xc0\x10\xac\\u\xcb\xcdF@|\x01\x00\x00\x00\xcc\xa3\xa8T%\xcb\\\xc0\x10\xac\\u\xcb\xcdF@\xfe',300205722,FS-6337855,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,117,Nez Perce - Clearwater National Forests,71,,J145,CROWN,2015_2836935_CROWN,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,ID4560811517420150724,CROWN,RED RIVER COMPLEX,2015,7/24/2015,205,1432,Natural,Natural,,,,,26448,G,45.60777778,-115.1741667,USFS,ID,49,16049,Idaho County
1793157,b'\x00\x01\xad\x10\x00\x00\xcc\x17\x82\xe9B\xb1\\\xc0\xb0\xfa\xbcLN\x1bG@\xcc\x17\x82\xe9B\xb1\\\xc0\xb0\xfa\xbcLN\x1bG@|\x01\x00\x00\x00\xcc\x17\x82\xe9B\xb1\\\xc0\xb0\xfa\xbcLN\x1bG@\xfe',300205723,FS-6335141,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,117,Nez Perce - Clearwater National Forests,55,,J2F7,ROLL CREEK,2015_2896947_ROLL CREEK,2015_2933652_WILDERNESS COMPLEX,ID4621311477020150715,ROLL CREEK,WILDERNESS COMPLEX,2015,7/15/2015,196,811,Natural,Natural,,,,,7856,G,46.21333333,-114.7697222,USFS,ID,49,16049,Idaho County
1793178,b'\x00\x01\xad\x10\x00\x00\xcc\x82\xe8\xfa2\xe3\\\xc0\x00\x07_\x98\xcc4G@\xcc\x82\xe8\xfa2\xe3\\\xc0\x00\x07_\x98\xcc4G@|\x01\x00\x00\x00\xcc\x82\xe8\xfa2\xe3\\\xc0\x00\x07_\x98\xcc4G@\xfe',300205744,FS-6361390,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,117,Nez Perce - Clearwater National Forests,152,,J1QW,PETE FORKS,2015_2920368_CLEARWATER/MUNICIPAL/MOTORWAY NORTH COMPLEX,2015_2920368_CLEARWATER/MUNICIPAL/MOTORWAY NORTH COMPLEX,ID4641211555020150811,PETE FORKS,CLEARWATER/MUNICIPAL/MOTORWAY NORTH COMPLEX,2015,8/11/2015,223,953,Natural,Natural,,,,,7993,G,46.4125,-115.55,USFS,ID,49,16049,Idaho County
1793722,b'\x00\x01\xad\x10\x00\x00|\xd1j\xbdI\xcb\\\xc0 \x05\xcfW%\xbfF@|\xd1j\xbdI\xcb\\\xc0 \x05\xcfW%\xbfF@|\x01\x00\x00\x00|\xd1j\xbdI\xcb\\\xc0 \x05\xcfW%\xbfF@\xfe',300206294,FS-6355459,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,412,Payette National Forest,49,,J2PT,DILLINGER,2015_2858697_DILLINGER,,ID4549311517620150809,DILLINGER,,2015,8/9/2015,221,1800,Natural,Natural,,,,,7500,G,45.49333333,-115.1763889,USFS,ID,49,16049,Idaho County
1793725,b'\x00\x01\xad\x10\x00\x00\xcc\xe6\xbf\xa7\xbc\xfa\\\xc0(\xa2`\x12#iF@\xcc\xe6\xbf\xa7\xbc\xfa\\\xc0(\xa2`\x12#iF@|\x01\x00\x00\x00\xcc\xe6\xbf\xa7\xbc\xfa\\\xc0(\xa2`\x12#iF@\xfe',300206297,FS-6357578,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,412,Payette National Forest,84,98020,J1MA,RAPID,2015_2929894_RAPID,,ID4482211591820150814,RAPID,,2015,8/14/2015,226,750,Natural,Natural,,,,,10055,G,44.82138889,-115.9177778,USFS,ID,85,16085,Valley County
1793774,b'\x00\x01\xad\x10\x00\x00\xe0\x94\x932$\xf0]\xc0\x00\xdd\xec\xe9\x8cLC@\xe0\x94\x932$\xf0]\xc0\x00\xdd\xec\xe9\x8cLC@|\x01\x00\x00\x00\xe0\x94\x932$\xf0]\xc0\x00\xdd\xec\xe9\x8cLC@\xfe',300206346,FS-6349011,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,417,Humboldt-Toiyabe National Forest,88,453,JTA6,WASHINGTON,2015_2849226_WASHINGTON,,CA3859811975220150620,WASHINGTON,,2015,6/19/2015,170,2000,Natural,Natural,,8/15/2015,227,2100,17790,G,38.59805556,-119.7522222,USFS,CA,3,6003,Alpine County
1793970,b'\x00\x01\xad\x10\x00\x00\xb8\x9av\x10\x9f\xdc^\xc0\x98SF\xeck1D@\xb8\x9av\x10\x9f\xdc^\xc0\x98SF\xeck1D@|\x01\x00\x00\x00\xb8\x9av\x10\x9f\xdc^\xc0\x98SF\xeck1D@\xfe',300206547,FS-6350195,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,510,Six Rivers National Forest,91,25,J0JC,LASSICS,2015_2750796_MAD RIVER COMPLEX,2015_2750796_MAD RIVER COMPLEX,CA4035812356120150806,LASSICS,MAD RIVER COMPLEX,2015,7/30/2015,211,2156,Natural,Natural,,9/6/2015,249,1800,18178,G,40.38611111,-123.4472222,USFS,CA,23,6023,Humboldt County
1793977,b'\x00\x01\xad\x10\x00\x00d<\r\xc2\x83\xd8^\xc0ps \x14\xe9+D@d<\r\xc2\x83\xd8^\xc0ps \x14\xe9+D@|\x01\x00\x00\x00d<\r\xc2\x83\xd8^\xc0ps \x14\xe9+D@\xfe',300206555,FS-6350776,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,510,Six Rivers National Forest,51,16,J0JC,PICKETT,2015_2750796_MAD RIVER COMPLEX,2015_2750796_MAD RIVER COMPLEX,CA4034312338320150731,PICKETT,MAD RIVER COMPLEX,2015,7/31/2015,212,22,Natural,Natural,,9/1/2015,244,1200,11004,G,40.34305556,-123.3830556,USFS,CA,105,6105,Trinity County
1793978,b'\x00\x01\xad\x10\x00\x00\xccB^\xb6\xcd\xe3^\xc0\x80\xad+6\x0bND@\xccB^\xb6\xcd\xe3^\xc0\x80\xad+6\x0bND@|\x01\x00\x00\x00\xccB^\xb6\xcd\xe3^\xc0\x80\xad+6\x0bND@\xfe',300206556,FS-6350322,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,510,Six Rivers National Forest,88,22,J0PD,BLAKE,2015_2786253_ROUTE COMPLEX,2015_2786253_ROUTE COMPLEX,CA4064212358620150731,ROUTE COMPLEX,ROUTE COMPLEX,2015,7/30/2015,211,2047,Natural,Natural,,,,,11430,G,40.60972222,-123.5594444,USFS,CA,23,6023,Humboldt County
1793980,"b'\x00\x01\xad\x10\x00\x00\x98v,\x14\x1b\xf0^\xc0\x105\x08H\xfb\xbbD@\x98v,\x14\x1b\xf0^\xc0\x105\x08H\xfb\xbbD@|\x01\x00\x00\x00\x98v,\x14\x1b\xf0^\xc0\x105\x08H\xfb\xbbD@\xfe'",300206558,FS-6350627,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,510,Six Rivers National Forest,79,10,J0S5,NICKOWITZ,2015_2779449_NICKOWITZ,,CA4146912375220150801,NICKOWITZ,,2015,8/1/2015,213,1325,Natural,Natural,,11/2/2015,306,1930,7571,G,41.46861111,-123.7516667,USFS,CA,15,6015,Del Norte County
1794128,b'\x00\x01\xad\x10\x00\x00\xc0z\xa6\x0e\xa79]\xc0\xb0b\xe9\x97\x16\x14A@\xc0z\xa6\x0e\xa79]\xc0\xb0b\xe9\x97\x16\x14A@|\x01\x00\x00\x00\xc0z\xa6\x0e\xa79]\xc0\xb0b\xe9\x97\x16\x14A@\xfe',300206706,FS-6702578,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,34,18,JS38,LAKE,2015_2810809_LAKE,,CA3415811689620150617,LAKE,,2015,6/17/2015,168,1552,Human,Missing data/not specified/undetermined,,,,,51000,G,34.15694444,-116.9008333,USFS,CA,71,6071,San Bernardino County
