Fire_ID,Agency_Type,NWCG_Reporting_ Agency,Reporting_Unit_ Name,Fire_Name,Year,Fire_Discovery_Date,Date_Contained,NWCG_Cause_Classification,Cause_Description,Fire_Size,Latitude,Longitude,Fire_Origin_Land_Owner,State,County
706908,NONFED,ST/C&L,Texas Forest Service - West Zone,GLASS,2008,2/25/2008,2/29/2008,Human,Missing data not specified undetermined,220000.0,31.74216,-101.0438,PRIVATE,TX,Sterling 
706912,NONFED,ST/C&L,Texas Forest Service - West Zone,GRAND FALLS FIRE,2008,2/25/2008,2/26/2008,Human,Missing data not specified undetermined,6000.0,31.36362,-102.7578,PRIVATE,TX,Crane 
706914,NONFED,ST/C&L,Texas Forest Service - West Zone,NORTH FIRE,2008,3/2/2008,3/2/2008,Human,Missing data not specified undetermined,5000.0,32.1285,-102.1022,PRIVATE,TX,Martin 
706918,NONFED,ST/C&L,Texas Forest Service - West Zone,KNOX RANCH FIRE,2008,1/28/2008,1/28/2008,Human,Missing data not specified undetermined,7600.0,30.41578,-102.0105,PRIVATE,TX,Martin 
706950,NONFED,ST/C&L,Texas Forest Service - West Zone,SNYDER COMPLEX,2008,2/23/2008,3/1/2008,Human,Missing data not specified undetermined,28625.0,32.71048,-100.9218,PRIVATE,TX,Scurry 
707047,NONFED,ST/C&L,Texas Forest Service - West Zone,MACY,2008,3/14/2008,3/18/2008,Human,Missing data not specified undetermined,6000.0,30.08795,-101.1596,PRIVATE,TX,Val Verde 
707116,NONFED,ST/C&L,Texas Forest Service - West Zone,322 FIRE (133),2008,3/14/2008,3/17/2008,Human,Missing data not specified undetermined,67500.0,28.3025,-99.43667,PRIVATE,TX,Dimmit 
707165,NONFED,ST/C&L,Texas Forest Service - West Zone,PARKER FIRE,2008,4/10/2008,4/11/2008,Human,Equipment and vehicle use,5000.0,32.29333,-102.5697,PRIVATE,TX,Andrews 
707188,NONFED,ST/C&L,Texas Forest Service - West Zone,BORDEN COUNTY FIRE,2008,3/31/2008,4/2/2008,Human,Missing data not specified undetermined,15000.0,32.68959,-101.6164,PRIVATE,TX,Borden 
707243,NONFED,ST/C&L,Texas Forest Service - West Zone,BURNS RANCH FIRE,2008,3/18/2008,3/22/2008,Human,Missing data not specified undetermined,25600.0,26.55495,-98.12082,PRIVATE,TX,Hidalgo 
707276,NONFED,ST/C&L,Texas Forest Service - West Zone,ROCKING JBH,2008,5/23/2008,5/25/2008,Human,Missing data not specified undetermined,7220.0,30.90333,-103.4668,PRIVATE,TX,Brewster 
707282,NONFED,ST/C&L,Texas Forest Service - West Zone,HUCKABEE FIRE,2008,4/30/2008,5/3/2008,Human,Missing data not specified undetermined,98168.0,30.63117,-101.5342,PRIVATE,TX,Pecos 
707283,NONFED,ST/C&L,Texas Forest Service - West Zone,CATHEDRAL FIRE,2008,4/24/2008,4/27/2008,Natural,Natural,23000.0,30.31367,-103.3608,PRIVATE,TX,Brewster 
707296,NONFED,ST/C&L,Texas Forest Service - West Zone,ELLISON FIRE,2008,4/10/2008,4/10/2008,Human,Missing data not specified undetermined,16000.0,31.384,-102.789,PRIVATE,TX,Crane 
707516,NONFED,ST/C&L,Texas Forest Service - West Zone,HUGHES RANCH,2008,6/4/2008,6/7/2008,Human,Equipment and vehicle use,43241.0,30.48167,-104.32,PRIVATE,TX,Presidio 
719808,NONFED,ST/C&L,Utah Division Forestry Fire State Lands,OAK CITY CANYON,2006,7/16/2006,7/31/2006,Human,Power generation transmission distribution,9740.0,39.36628776,-112.3246729,PRIVATE,UT,Millard 
720787,NONFED,ST/C&L,Utah Division Forestry Fire State Lands,GREENVILLE,2007,7/10/2007,8/3/2007,Human,Debris and open burning,14656.0,38.19813742,-112.7000094,UNDEFINED FEDERAL,UT,Beaver 
813759,NONFED,ST/C&L,Eastern Land Office,POWDERVILLE,1996,8/17/1996,8/22/1996,Natural,Natural,62000.0,45.838158,-105.115822,PRIVATE,MT,Custer 
814433,NONFED,ST/C&L,Southern Land Office,BURNT SHED,1998,9/8/1998,9/11/1998,Natural,Natural,6355.89,46.45512,-107.93109,PRIVATE,MT,Musselshell 
814630,NONFED,ST/C&L,Eastern Land Office,JOHNSTONE,1999,10/31/1999,11/3/1999,Human,Power generation transmission distribution,7800.0,46.02556,-104.83541,PRIVATE,MT,Carter 
814635,NONFED,ST/C&L,Northeastern Land Office,OUTLOOK,1999,10/31/1999,11/1/1999,Human,Railroad operations and maintenance,6952.0,48.88902,-104.87477,PRIVATE,MT,Sheridan 
815124,NONFED,ST/C&L,Arizona State Forestry Division - State Office,RIO,1995,7/7/1995,7/13/1995,Natural,Natural,24505.0,33.69717782,-111.7727772,MISSING/NOT SPECIFIED,AZ,Maricopa 
815684,NONFED,ST/C&L,John Day Unit,ROBERTS CREEK,2002,7/12/2002,9/17/2002,Natural,Natural,13479.54,44.32508,-118.59746,USFS,OR,Grant 
815973,NONFED,ST/C&L,John Day Unit,TAMARACK CREEK,2000,8/4/2000,8/14/2000,Human,Debris and open burning,7900.0,44.6973,-120.02942,PRIVATE,OR,Wheeler 
816227,NONFED,ST/C&L,The Dalles Unit,SHELDON RIDGE,2002,7/23/2002,8/9/2002,Natural,Natural,12681.0,45.57592,-121.39195,PRIVATE,OR,Wasco 
853565,NONFED,ST/C&L,Arizona State Forestry Division - State Office,SPRINGS,1993,6/25/1993,6/27/1993,Human,Missing data not specified undetermined,12495.0,32.75474435,-110.8951805,MISSING/NOT SPECIFIED,AZ,Pinal 
856175,NONFED,ST/C&L,Utah Division Forestry Fire State Lands,BEEF HOLLOW,2001,7/16/2001,7/31/2001,Human,Arson incendiarism,9000.0,40.42753,-111.93557,UNDEFINED FEDERAL,UT,Salt Lake 
860967,NONFED,ST/C&L,Pendleton Unit,BRIDGE CREEK,2001,8/13/2001,8/19/2001,Natural,Natural,9230.0,45.06836,-118.95363,STATE,OR,Umatilla 
860972,NONFED,ST/C&L,John Day Unit,MONUMENT COMPLEX,2001,8/13/2001,8/25/2001,Natural,Natural,32352.0,44.92744,-119.44375,PRIVATE,OR,Grant 
913525,NONFED,ST/C&L,Wallowa Unit,COTTONWOOD,2007,7/14/2007,8/9/2007,Natural,Natural,8100.0,45.9691,-117.0545,PRIVATE,OR,Wallowa 
1271513,FED,FS,Payette National Forest,SNAKE ONE,2005,7/28/2005,8/9/2005,Natural,Natural,25280.0,44.53861111,-117.13,MISSING/NOT SPECIFIED,ID,Washington 
1271718,FED,FS,Tonto National Forest,BART,2005,5/15/2005,5/22/2005,Human,Missing data not specified undetermined,14534.0,33.87138889,-111.7252778,USFS,AZ,Maricopa 
1271831,FED,FS,Tonto National Forest,HUMBOLDT,2005,6/21/2005,7/11/2005,Natural,Natural,248310.0,33.97833333,-111.8227778,USFS,AZ,Maricopa 
1271867,FED,FS,Tonto National Forest,PEACHVILLE,2005,7/18/2005,8/3/2005,Natural,Natural,11000.0,33.35833333,-111.1083333,USFS,AZ,Pinal 
1271887,FED,FS,Nebraska National Forest,FOUR CORNERS,2006,1/15/2006,1/20/2006,Human,Equipment and vehicle use,5954.0,41.86666667,-100.4833333,USFS,NE,Thomas 
1271912,FED,FS,Tonto National Forest,GRAN,2006,7/21/2006,7/26/2006,Natural,Natural,5245.0,33.80833333,-111.5527778,USFS,AZ,Maricopa 
1272371,FED,FS,Lolo National Forest,ALDER,2000,8/26/2000,9/25/2000,Natural,Natural,5500.0,46.43166667,-113.8363889,USFS,MT,Missoula 
1272501,FED,FS,Wallowa-Whitman National Forest,MALONEY,2000,8/11/2000,11/20/2000,Natural,Natural,64510.0,46.05083333,-116.6191667,STATE OR PRIVATE,ID,Idaho 
1273487,FED,FS,Rogue River-Siskiyou National Forest,TIMBERED ROCK,2002,7/13/2002,9/14/2002,Natural,Natural,27350.8,42.82277778,-122.7383333,MISSING/NOT SPECIFIED,OR,Jackson 
1273556,FED,FS,Okanogan-Wenatchee National Forest,DEER POINT,2002,7/15/2002,10/29/2002,Human,Recreation and ceremony,43373.5,48.025,-120.3252778,USFS,WA,Chelan 
1273684,FED,FS,Cleveland National Forest,PINES,2002,7/29/2002,8/22/2002,Human,Equipment and vehicle use,61690.0,33.1025,-116.5736111,STATE OR PRIVATE,CA,San Diego 
1273723,FED,FS,"Grand Mesa, Uncompahgre and Gunnison National Forests",BURN CANYON,2002,7/9/2002,7/30/2002,Natural,Natural,30292.0,38.07222222,-108.3494444,USFS,CO,San Miguel 
1274351,FED,FS,Lolo National Forest,BLACK MTN #2,2003,8/8/2003,9/14/2003,Natural,Natural,7061.0,46.87222222,-114.2116667,USFS,MT,Missoula 
1274880,FED,FS,Arapaho-Roosevelt National Forest,PICNIC ROCK,2004,3/30/2004,4/9/2004,Human,Debris and open burning,8908.0,40.67166667,-105.23,MISSING/NOT SPECIFIED,CO,Larimer 
1275144,FED,FS,Okanogan-Wenatchee National Forest,FISCHER,2004,8/8/2004,9/22/2004,Human,Equipment and vehicle use,16424.0,47.56083333,-120.5686111,MISSING/NOT SPECIFIED,WA,Chelan 
1275442,FED,FS,Shasta-Trinity National Forest,BAKE-OVEN,2006,7/24/2006,11/30/2006,Natural,Natural,66113.0,40.72194444,-123.2819444,USFS,CA,Trinity 
1275479,FED,FS,Cibola National Forest,OJO PEAK,2007,11/19/2007,1/16/2008,Human,Missing data not specified undetermined,6969.0,34.575,-106.4575,USFS,NM,Torrance 
1277402,FED,BLM,Phoenix District Office,CITRUS,2004,3/30/2004,4/2/2004,Human,Debris and open burning,5243.0,32.9906,-112.8138,BLM,AZ,Maricopa 
1277445,FED,BLM,Phoenix District Office,BLACK MOUNTAIN COMPL,2006,6/8/2006,6/16/2006,Natural,Natural,12637.6,35.2667,-114.3869,BLM,AZ,Mohave 
1277538,FED,BLM,California Desert District,OTAY,2003,10/26/2003,10/30/2003,Human,Missing data not specified undetermined,47921.0,32.5667,-116.7675,BLM,CA,San Diego 
1278061,FED,BLM,Jarbidge Field Office,MURPHY COMPLEX,2007,7/21/2007,8/26/2007,Natural,Natural,367785.0,42.0369,-115.1089,BLM,ID,Owyhee 
1278104,FED,BLM,Lakeview District,ABERT,2000,8/3/2000,8/5/2000,Human,Equipment and vehicle use,10121.0,42.6024,-120.1536,BLM,OR,Lake 
1278141,FED,BLM,Prineville District,HORN BUTTE,2000,7/22/2000,7/23/2000,Human,Missing data not specified undetermined,19650.0,45.401,-120.0823,BLM,OR,Gilliam 
1278194,FED,BLM,Richfield Field Office,BULLDOG,2003,7/8/2003,9/10/2003,Human,Equipment and vehicle use,31727.0,37.9165,-110.75026,BLM,UT,Garfield 
1278199,FED,BLM,Richfield Field Office,SALT CREEK  STATE51,2007,7/19/2007,8/1/2007,Human,Missing data not specified undetermined,25456.0,39.7192,-111.7417,PRIVATE,UT,Juab 
1300174,INTERAGCY,ST/C&L,Kansas Counties,LINCOLN COUNTY COMPLEX,2009,4/8/2009,4/9/2009,Human,Missing data not specified undetermined,5350.0,39.029167,-98.35,COUNTY,KS,Lincoln 
1300203,INTERAGCY,BLM,Roswell Field Office,CATO,2009,6/10/2009,6/15/2009,Natural,Natural,55080.0,33.504722,-103.728611,BLM,NM,Chaves 
1300230,INTERAGCY,ST/C&L,Southeast Area Dispatch Center,PUTNAM,2009,3/5/2009,3/11/2009,Missing data not specified undetermined,Missing data not specified undetermined,52790.0,35.859167,-98.9675,STATE,OK,Dewey 
1300326,INTERAGCY,ST/C&L,Oklahoma Division of Forestry,RATLIFF CITY/TATUMS,2009,4/9/2009,4/16/2009,Missing data not specified undetermined,Missing data not specified undetermined,23824.0,34.455556,-97.5525,STATE,OK,Carter 
1300431,INTERAGCY,ST/C&L,Capitan District,JAL,2008,2/25/2008,2/26/2008,Missing data not specified undetermined,Missing data not specified undetermined,5760.0,32.177222,-103.386111,STATE,NM,Lea 
1300447,INTERAGCY,ST/C&L,Capitan District,STILES COMPLEX,2008,3/14/2008,3/16/2008,Human,Missing data not specified undetermined,67008.0,32.835556,-103.437778,STATE,NM,Lea 
1300467,INTERAGCY,ST/C&L,Oklahoma Division of Forestry,CHESTER,2009,7/10/2009,7/17/2009,Missing data not specified undetermined,Missing data not specified undetermined,41497.0,36.224444,-98.918889,STATE,OK,Major 
1300536,INTERAGCY,ST/C&L,Kansas Counties,PRATT SANDHILLS,2008,4/15/2008,4/15/2008,Human,Missing data not specified undetermined,6400.0,37.681944,-97.960278,COUNTY,KS,Pratt 
1300541,INTERAGCY,ST/C&L,Capitan District,ARIZONA,2008,5/2/2008,5/2/2008,Human,Missing data not specified undetermined,5200.0,33.184167,-103.333056,STATE,NM,Lea 
1300560,INTERAGCY,ST/C&L,Capitan District,FOUR LAKES,2008,4/30/2008,4/30/2008,Missing data not specified undetermined,Missing data not specified undetermined,23000.0,33.3225,-103.531667,STATE,NM,Lea 
1300626,INTERAGCY,ST/C&L,Texas Forest Service,EIGHTY-TWO FIRE,2008,3/14/2008,3/21/2008,Missing data not specified undetermined,Missing data not specified undetermined,33037.0,33.548333,-100.09,PRIVATE,TX,King 
1300631,INTERAGCY,ST/C&L,Texas Forest Service,PORTER,2008,3/14/2008,3/21/2008,Missing data not specified undetermined,Missing data not specified undetermined,51400.0,30.59,-102.600556,PRIVATE,TX,Pecos 
1300651,INTERAGCY,ST/C&L,Central and Western Oklahoma,GOFF CREEK,2008,6/10/2008,6/13/2008,Human,Missing data not specified undetermined,5400.0,36.798889,-101.627778,STATE,OK,Texas 
1300661,INTERAGCY,ST/C&L,Capitan District,BUCKEYE 4,2008,4/5/2008,4/7/2008,Human,Missing data not specified undetermined,16837.0,32.819722,-103.581944,STATE,NM,Lea 
1300662,INTERAGCY,IA,Pueblo Interagency Dispatch Center,ORDWAY CROWLEY CO,2008,4/15/2008,4/17/2008,Human,Missing data not specified undetermined,8900.0,38.225,-103.758333,COUNTY,CO,Crowley 
1300671,INTERAGCY,ST/C&L,Capitan District,483,2008,2/25/2008,2/26/2008,Missing data not specified undetermined,Missing data not specified undetermined,10500.0,32.733333,-103.264167,STATE,NM,Lea 
1300678,INTERAGCY,ST/C&L,Capitan District,ELDRIDGE,2008,6/26/2008,6/27/2008,Natural,Natural,5800.0,33.821944,-105.421667,STATE,NM,Lincoln 
1300685,INTERAGCY,DOD,Fort Carson Fire Department,TA-25,2008,4/15/2008,7/9/2008,Human,Missing data not specified undetermined,9064.0,38.593889,-104.909722,OTHER FEDERAL,CO,El Paso 
1300703,INTERAGCY,ST/C&L,Kansas Counties,LEXINGTON,2008,1/28/2008,1/28/2008,Human,Missing data not specified undetermined,6000.0,37.235833,-99.6525,COUNTY,KS,Clark 
1300704,INTERAGCY,ST/C&L,Capitan District,SRR13,2008,1/15/2008,1/15/2008,Missing data not specified undetermined,Missing data not specified undetermined,7116.0,34.048889,-103.333889,STATE,NM,Roosevelt 
1300723,INTERAGCY,ST/C&L,Oklahoma Division of Forestry,ATOKA LAKE FIRE,2008,10/31/2008,11/10/2008,Human,Missing data not specified undetermined,5700.0,34.464444,-95.993889,STATE,OK,Atoka 
1300739,INTERAGCY,ST/C&L,Capitan District,ELLIOTT,2008,12/14/2008,12/14/2008,Human,Missing data not specified undetermined,9185.0,32.9025,-103.59,STATE,NM,Lea 
1300876,INTERAGCY,ST/C&L,Washington State Fire Marshal's Office,LES BLAIR,2007,7/29/2007,7/30/2007,Missing data not specified undetermined,Missing data not specified undetermined,6000.0,46.008056,-119.025278,COUNTY,WA,Benton 
1300900,INTERAGCY,DOD,Camp Pendleton Marine Corps Base,AMMO FIRE,2007,10/23/2007,11/1/2007,Missing data not specified undetermined,Missing data not specified undetermined,21004.0,33.380278,-117.508611,OTHER FEDERAL,CA,San Diego 
1300904,INTERAGCY,ST/C&L,Kansas Counties,AETNA FIRE,2007,11/19/2007,11/19/2007,Human,Missing data not specified undetermined,5000.0,37.079444,-98.964722,COUNTY,KS,Barber 
1300910,INTERAGCY,ST/C&L,Kansas Counties,HODGEMAN WEST,2006,3/15/2006,3/16/2006,Human,Missing data not specified undetermined,6400.0,38.071389,-100.208333,COUNTY,KS,Hodgeman 
1300916,INTERAGCY,FWS,Desert National Wildlife Refuge,GASS COMPLEX,2006,6/30/2006,7/9/2006,Natural,Natural,40402.0,36.455556,-115.075556,FWS,NV,Clark 
1300920,INTERAGCY,ST/C&L,Nevada Division of Forestry - Western Region,OLINGHOUSE,2006,6/23/2006,6/26/2006,Natural,Natural,6841.0,39.568333,-119.501667,STATE,NV,Storey 
1300923,INTERAGCY,ST/C&L,Oklahoma Division of Forestry,CHEYENNE FIRE,2006,4/7/2006,4/14/2006,Human,Missing data not specified undetermined,21400.0,35.554444,-99.823056,PRIVATE,OK,Roger Mills 
1300931,INTERAGCY,ST/C&L,Kansas Counties,OBEE,2006,3/30/2006,4/2/2006,Missing data not specified undetermined,Missing data not specified undetermined,6000.0,38.070833,-94.847778,COUNTY,KS,Reno 
1300934,INTERAGCY,ST/C&L,Oklahoma Division of Forestry,VELMA,2006,3/1/2006,3/6/2006,Human,Missing data not specified undetermined,12500.0,34.531389,-97.698333,STATE,OK,Stephens 
1300940,INTERAGCY,ST/C&L,Kansas Counties,254 FIRE,2006,3/8/2006,3/10/2006,Human,Missing data not specified undetermined,10700.0,37.8425,-96.930556,PRIVATE,KS,Butler 
1300948,INTERAGCY,ST/C&L,Kansas Counties,MEADE,2006,3/12/2006,3/13/2006,Human,Missing data not specified undetermined,9700.0,37.164722,-100.429167,COUNTY,KS,Meade 
1300975,INTERAGCY,ST/C&L,Kansas Counties,TWELTH STREET,2006,2/9/2006,2/15/2006,Missing data not specified undetermined,Missing data not specified undetermined,8800.0,38.065278,-97.675278,COUNTY,KS,Harvey 
1300982,INTERAGCY,FS,Caribou-Targhee National Forest,STONE 2,2006,8/5/2006,8/14/2006,Natural,Natural,31568.0,42.102222,-112.708889,USFS,ID,Oneida 
1300991,INTERAGCY,FS,Salmon-Challis National Forest,TRAIL CREEK,2006,8/7/2006,11/13/2006,Natural,Natural,35122.0,44.524722,-114.927222,USFS,ID,Custer 
1300996,INTERAGCY,ST/C&L,Kansas State Forestry (PBC Area),OAKS ,2005,4/3/2005,4/3/2005,Human,Missing data not specified undetermined,8000.0,39.333333,-96.166667,STATE,KS,Pottawatomie 
1301043,INTERAGCY,FS,Lewis & Clark National Forest,HAZARD LAKE,2005,8/22/2005,12/20/2005,Natural,Natural,5731.0,47.705556,-112.965,USFS,MT,Lewis and Clark 
1301109,INTERAGCY,ST/C&L,Northwest Area,EAST HANSEL VALLEY,2003,8/8/2003,8/12/2003,Natural,Natural,11200.0,41.782778,-112.566389,STATE,UT,Box Elder 
1301128,INTERAGCY,ST/C&L,Southern Land Office,TREASURE COUNTY COMPLEX,2003,7/31/2003,8/4/2003,Natural,Natural,9998.0,46.083333,-107.166667,STATE,MT,Treasure 
1301163,INTERAGCY,ST/C&L,Oklahoma Division of Forestry,ROCKY TOP,2003,4/1/2003,4/3/2003,Human,Missing data not specified undetermined,5200.0,34.716111,-95.5575,STATE,OK,Pittsburg 
1301183,INTERAGCY,ST/C&L,Southwestern Land Office,COONEY RIDGE ,2003,8/8/2003,12/31/2003,Natural,Natural,25680.0,46.6225,-113.826111,STATE,MT,Ravalli 
1301186,INTERAGCY,ST/C&L,CDF - Riverside Unit,MOUNTAIN,2003,10/26/2003,11/2/2003,Missing data not specified undetermined,Missing data not specified undetermined,10331.0,33.617222,-116.983889,STATE,CA,Riverside 
1301187,INTERAGCY,ST/C&L,Los Angeles County Fire Department,VERDALE,2003,10/24/2003,10/29/2003,Missing data not specified undetermined,Missing data not specified undetermined,8650.0,34.433333,-118.675833,COUNTY,CA,Los Angeles 
1301190,INTERAGCY,ST/C&L,Ventura County Fire Department,SIMI INCIDENT,2003,10/25/2003,11/11/2003,Missing data not specified undetermined,Missing data not specified undetermined,108204.0,34.384722,-118.6675,COUNTY,CA,Ventura 
1301208,INTERAGCY,IA,Pueblo Interagency Dispatch Center,LINCOLN COUNTY COMPLEX,2002,5/31/2002,6/1/2002,Natural,Natural,10000.0,38.716667,-103.783333,COUNTY,CO,Lincoln 
1301273,INTERAGCY,ST/C&L,Northwest Area,FORT RANCH,2001,7/14/2001,7/22/2001,Natural,Natural,40000.0,41.536944,-112.500833,STATE,UT,Box Elder 
1304800,NONFED,ST/C&L,CDF - Fresno-Kings Unit,FKU 7654                 ,2004,6/26/2004,6/26/2004,Human,Debris and open burning,5000.0,36.31194444,-116.945,UNDEFINED FEDERAL,CA,Fresno 
1304951,NONFED,ST/C&L,CDF - Fresno-Kings Unit,FIVE                     ,2005,6/4/2005,6/5/2005,Human,Equipment and vehicle use,5514.0,36.52388888,-120.4880556,MISSING/NOT SPECIFIED,CA,Fresno 
1312485,NONFED,ST/C&L,CDF - Merced-Mariposa Unit,OLIVE                    ,2006,7/21/2006,7/21/2006,Human,Equipment and vehicle use,25000.0,37.39694444,-120.6219444,MISSING/NOT SPECIFIED,CA,Merced 
1331529,NONFED,ST/C&L,Humboldt-Del Norte Unit,CANOE                    ,2003,9/3/2003,9/25/2003,Natural,Natural,11036.0,40.29,-123.94,STATE,CA,Humboldt 
1333522,NONFED,ST/C&L,Sonoma-Lake Napa Unit,BERRYESSA                ,2000,6/13/2000,6/16/2000,Human,Equipment and vehicle use,5731.0,38.55388888,-122.2330556,MISSING/NOT SPECIFIED,CA,Napa 
1340135,NONFED,ST/C&L,Santa Clara Unit,BIRD                     ,2003,6/1/2003,6/1/2003,Human,Equipment and vehicle use,6804.0,37.60194444,-121.37,MISSING/NOT SPECIFIED,CA,San Joaquin 
1340476,NONFED,ST/C&L,Santa Clara Unit,TESLA                    ,2005,7/19/2005,7/20/2005,Human,Arson incendiarism,6744.0,37.65805555,-121.6138889,MISSING/NOT SPECIFIED,CA,Alameda 
1340669,NONFED,ST/C&L,Santa Clara Unit,MIDWAY                   ,2006,7/11/2006,7/11/2006,Human,Equipment and vehicle use,6400.0,40.27694444,-123.6588889,MISSING/NOT SPECIFIED,CA,San Joaquin 
1342626,NONFED,ST/C&L,Sonoma-Lake Napa Unit,RUMSEY                   ,2004,10/10/2004,10/16/2004,Human,Missing data not specified undetermined,39138.0,38.91611111,-122.2738889,UNDEFINED FEDERAL,CA,Yolo 
1375516,NONFED,ST/C&L,CDF - Monte Vista Unit,GAVILAN                  ,2002,2/10/2002,2/15/2002,Human,Debris and open burning,5763.0,33.40888888,-117.2188889,MISSING/NOT SPECIFIED,CA,San Diego 
1382010,NONFED,ST/C&L,CDF - Riverside Unit,LOCAL                    ,2003,2/23/2003,2/23/2003,Human,Debris and open burning,12000.0,33.67805555,-116.2080556,MISSING/NOT SPECIFIED,CA,Riverside 
1428709,FED,FS,Coconino National Forest,SCHULTZ,2010,6/20/2010,7/13/2010,Human,Recreation and ceremony,15075.0,35.2863889,-111.623889,USFS,AZ,Coconino 
1429144,FED,FS,Fishlake National Forest,TWITCHELL CANYON,2010,7/20/2010,10/21/2010,Natural,Natural,44892.0,38.4252778,-112.499167,USFS,UT,Beaver 
1429178,FED,FS,Coronado National Forest,BRUSHY,2010,6/24/2010,7/10/2010,Natural,Natural,5935.0,31.7727778,-109.33,USFS,AZ,Cochise 
1430176,FED,FS,Santa Fe National Forest,SOUTH FORK,2010,6/10/2010,8/23/2010,Natural,Natural,27100.0,36.0558333,-106.449722,USFS,NM,Rio Arriba 
1430521,FED,FS,Apache-Sitgreaves National Forest,PARADISE,2010,6/7/2010,8/6/2010,Natural,Natural,6355.0,33.6361111,-109.223889,USFS,AZ,Greenlee 
1432347,FED,FS,Sequoia National Forest,BULL,2010,7/26/2010,8/31/2010,Human,Missing data not specified undetermined,16442.0,35.7852778,-118.474722,USFS,CA,Kern 
1432969,FED,FS,Deschutes National Forest,0476  ROOSTER ROCK,2010,8/2/2010,8/15/2010,Human,Missing data not specified undetermined,6134.0,44.2194444,-121.584444,USFS,OR,Deschutes 
1433249,FED,FS,Sequoia National Forest,CANYON,2010,9/12/2010,9/24/2010,Human,Missing data not specified undetermined,9820.0,35.5563889,-118.601944,USFS,CA,Kern 
1433319,FED,FS,Okanogan-Wenatchee National Forest,SWAKANE,2010,7/10/2010,9/10/2010,Human,Missing data not specified undetermined,19291.0,47.5758333,-120.3475,USFS,WA,Chelan 
1433729,FED,FS,Rogue River-Siskiyou National Forest,OAK FLAT,2010,8/13/2010,9/20/2010,Human,Missing data not specified undetermined,7494.0,42.3994444,-123.738333,USFS,OR,Josephine 
1433844,FED,FS,Apache-Sitgreaves National Forest,TURKEY,2010,11/20/2010,11/22/2010,Human,Debris and open burning,9005.1,34.105,-109.475278,USFS,AZ,Apache 
1434030,FED,FS,Bridger-Teton National Forest,BULL,2010,7/23/2010,10/27/2010,Natural,Natural,5429.0,43.3280556,-110.578889,USFS,WY,Teton 
1434259,FED,FS,National Forests in Mississippi,CRIPPLE CHINOOK,2010,10/6/2010,11/16/2010,Human,Missing data not specified undetermined,5717.0,31.1216667,-89.0766667,USFS,MS,Perry 
1434570,FED,FS,Huron-Manistee National Forest,MERIDIAN,2010,5/18/2010,5/24/2010,Human,Debris and open burning,8586.0,44.5747222,-84.3830556,USFS,MI,Oscoda 
1439991,NONFED,ST/C&L,Southern Land Office,STUMP GULCH,2010,8/21/2010,8/27/2010,Human,Missing data not specified undetermined,9870.0,45.7183,-109.3667,PRIVATE,MT,Stillwater 
1464973,NONFED,ST/C&L,Cimarron District,H12,2010,5/23/2010,5/30/2010,Human,Debris and open burning,5100.0,36.9731,-105.1583,PRIVATE,NM,Colfax 
1465269,NONFED,ST/C&L,Capitan District,FLINTLOCK,2010,4/11/2010,4/11/2010,Natural,Natural,5342.0,34.2966,-103.4676,PRIVATE,NM,Roosevelt 
